id,task,framework,constraint,fold,type,result,metric,mode,version,params,training_duration,predict_duration,models_count,seed,mase,wql
m1_quarterly,m1_quarterly,AutoGluon_NoStatModels,4h16c,0,timeseries,-1.66226,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['AutoETS', 'AutoARIMA', 'Theta', 'SeasonalNaive', 'Naive']}",808.4,2.9,8.0,0,1.66226,0.0655261
m1_yearly,m1_yearly,AutoGluon_NoStatModels,4h16c,0,timeseries,-3.315,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['AutoETS', 'AutoARIMA', 'Theta', 'SeasonalNaive', 'Naive']}",736.0,1.4,8.0,0,3.315,0.128379
m3_monthly,m3_monthly,AutoGluon_NoStatModels,4h16c,0,timeseries,-0.87932,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['AutoETS', 'AutoARIMA', 'Theta', 'SeasonalNaive', 'Naive']}",1361.8,22.3,8.0,0,0.87932,0.0966974
m3_other,m3_other,AutoGluon_NoStatModels,4h16c,0,timeseries,-1.86589,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['AutoETS', 'AutoARIMA', 'Theta', 'SeasonalNaive', 'Naive']}",744.3,1.3,8.0,0,1.86589,0.0315679
m3_quarterly,m3_quarterly,AutoGluon_NoStatModels,4h16c,0,timeseries,-1.05999,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['AutoETS', 'AutoARIMA', 'Theta', 'SeasonalNaive', 'Naive']}",776.5,8.2,8.0,0,1.05999,0.0659153
m3_yearly,m3_yearly,AutoGluon_NoStatModels,4h16c,0,timeseries,-2.51914,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['AutoETS', 'AutoARIMA', 'Theta', 'SeasonalNaive', 'Naive']}",705.3,4.6,8.0,0,2.51914,0.114115
m4_daily,m4_daily,AutoGluon_NoStatModels,4h16c,0,timeseries,-1.13689,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['AutoETS', 'AutoARIMA', 'Theta', 'SeasonalNaive', 'Naive']}",2066.6,10.4,8.0,0,1.13689,0.0220006
m4_hourly,m4_hourly,AutoGluon_NoStatModels,4h16c,0,timeseries,,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['AutoETS', 'AutoARIMA', 'Theta', 'SeasonalNaive', 'Naive']}",,,,0,,
m4_monthly,m4_monthly,AutoGluon_NoStatModels,4h16c,0,timeseries,-0.796818,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['AutoETS', 'AutoARIMA', 'Theta', 'SeasonalNaive', 'Naive']}",2752.9,710.4,8.0,0,0.796818,0.0856547
m4_quarterly,m4_quarterly,AutoGluon_NoStatModels,4h16c,0,timeseries,-1.15673,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['AutoETS', 'AutoARIMA', 'Theta', 'SeasonalNaive', 'Naive']}",1565.3,258.5,8.0,0,1.15673,0.0772078
m4_yearly,m4_yearly,AutoGluon_NoStatModels,4h16c,0,timeseries,-3.02257,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['AutoETS', 'AutoARIMA', 'Theta', 'SeasonalNaive', 'Naive']}",1154.1,229.8,8.0,0,3.02257,0.105687
nn5_daily,nn5_daily,AutoGluon_NoStatModels,4h16c,0,timeseries,-0.769762,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['AutoETS', 'AutoARIMA', 'Theta', 'SeasonalNaive', 'Naive']}",2413.2,8.8,8.0,0,0.769762,0.146649
nn5_weekly,nn5_weekly,AutoGluon_NoStatModels,4h16c,0,timeseries,-0.857076,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['AutoETS', 'AutoARIMA', 'Theta', 'SeasonalNaive', 'Naive']}",862.8,1.0,8.0,0,0.857076,0.0792828
pedestrian_counts,pedestrian_counts,AutoGluon_NoStatModels,4h16c,0,timeseries,-0.309698,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['AutoETS', 'AutoARIMA', 'Theta', 'SeasonalNaive', 'Naive']}",3687.8,6.3,8.0,0,0.309698,0.25054
tourism_monthly,tourism_monthly,AutoGluon_NoStatModels,4h16c,0,timeseries,-1.46744,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['AutoETS', 'AutoARIMA', 'Theta', 'SeasonalNaive', 'Naive']}",1364.9,6.6,8.0,0,1.46744,0.0882529
tourism_quarterly,tourism_quarterly,AutoGluon_NoStatModels,4h16c,0,timeseries,-1.55462,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['AutoETS', 'AutoARIMA', 'Theta', 'SeasonalNaive', 'Naive']}",764.4,4.4,8.0,0,1.55462,0.0665636
vehicle_trips,vehicle_trips,AutoGluon_NoStatModels,4h16c,0,timeseries,-1.10886,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['AutoETS', 'AutoARIMA', 'Theta', 'SeasonalNaive', 'Naive']}",742.0,2.4,8.0,0,1.10886,0.0884166
web_traffic_weekly,web_traffic_weekly,AutoGluon_NoStatModels,4h16c,0,timeseries,-0.936731,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['AutoETS', 'AutoARIMA', 'Theta', 'SeasonalNaive', 'Naive']}",3710.6,1830.4,8.0,0,0.936731,0.233229
car_parts,car_parts,AutoGluon_NoStatModels,4h16c,0,timeseries,-0.747309,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['AutoETS', 'AutoARIMA', 'Theta', 'SeasonalNaive', 'Naive']}",949.0,17.3,8.0,1,0.747309,0.969803
cif_2016,cif_2016,AutoGluon_NoStatModels,4h16c,0,timeseries,-1.28144,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['AutoETS', 'AutoARIMA', 'Theta', 'SeasonalNaive', 'Naive']}",879.2,0.9,8.0,1,1.28144,0.0417164
covid_deaths,covid_deaths,AutoGluon_NoStatModels,4h16c,0,timeseries,-5.00032,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['AutoETS', 'AutoARIMA', 'Theta', 'SeasonalNaive', 'Naive']}",1651.0,0.4,8.0,1,5.00032,0.0341213
electricity_hourly,electricity_hourly,AutoGluon_NoStatModels,4h16c,0,timeseries,-1.22071,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['AutoETS', 'AutoARIMA', 'Theta', 'SeasonalNaive', 'Naive']}",2918.8,41.4,8.0,1,1.22071,0.096963
electricity_weekly,electricity_weekly,AutoGluon_NoStatModels,4h16c,0,timeseries,-1.86383,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['AutoETS', 'AutoARIMA', 'Theta', 'SeasonalNaive', 'Naive']}",815.7,2.3,8.0,1,1.86383,0.0901566
fred_md,fred_md,AutoGluon_NoStatModels,4h16c,0,timeseries,-0.65566,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['AutoETS', 'AutoARIMA', 'Theta', 'SeasonalNaive', 'Naive']}",851.7,1.1,8.0,1,0.65566,0.0608166
hospital,hospital,AutoGluon_NoStatModels,4h16c,0,timeseries,-0.753304,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['AutoETS', 'AutoARIMA', 'Theta', 'SeasonalNaive', 'Naive']}",981.6,13.7,8.0,1,0.753304,0.0514806
kdd_cup_2018,kdd_cup_2018,AutoGluon_NoStatModels,4h16c,0,timeseries,-0.717039,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['AutoETS', 'AutoARIMA', 'Theta', 'SeasonalNaive', 'Naive']}",2924.3,13.5,8.0,1,0.717039,0.313508
m1_monthly,m1_monthly,AutoGluon_NoStatModels,4h16c,0,timeseries,-1.24865,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['AutoETS', 'AutoARIMA', 'Theta', 'SeasonalNaive', 'Naive']}",1141.1,13.7,8.0,1,1.24865,0.142465
m1_quarterly,m1_quarterly,AutoGluon_NoStatModels,4h16c,0,timeseries,-1.66077,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['AutoETS', 'AutoARIMA', 'Theta', 'SeasonalNaive', 'Naive']}",808.9,2.8,8.0,1,1.66077,0.0651515
m1_yearly,m1_yearly,AutoGluon_NoStatModels,4h16c,0,timeseries,-3.31314,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['AutoETS', 'AutoARIMA', 'Theta', 'SeasonalNaive', 'Naive']}",693.4,1.4,8.0,1,3.31314,0.128052
m3_monthly,m3_monthly,AutoGluon_NoStatModels,4h16c,0,timeseries,-0.879333,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['AutoETS', 'AutoARIMA', 'Theta', 'SeasonalNaive', 'Naive']}",1307.4,21.4,8.0,1,0.879333,0.0967013
m3_other,m3_other,AutoGluon_NoStatModels,4h16c,0,timeseries,-1.86982,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['AutoETS', 'AutoARIMA', 'Theta', 'SeasonalNaive', 'Naive']}",723.2,1.3,8.0,1,1.86982,0.031354
m3_quarterly,m3_quarterly,AutoGluon_NoStatModels,4h16c,0,timeseries,-1.06227,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['AutoETS', 'AutoARIMA', 'Theta', 'SeasonalNaive', 'Naive']}",788.2,8.0,8.0,1,1.06227,0.0659073
m3_yearly,m3_yearly,AutoGluon_NoStatModels,4h16c,0,timeseries,-2.52033,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['AutoETS', 'AutoARIMA', 'Theta', 'SeasonalNaive', 'Naive']}",753.5,5.0,8.0,1,2.52033,0.114238
m4_daily,m4_daily,AutoGluon_NoStatModels,4h16c,0,timeseries,-1.13689,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['AutoETS', 'AutoARIMA', 'Theta', 'SeasonalNaive', 'Naive']}",2105.0,10.8,8.0,1,1.13689,0.0220006
m4_hourly,m4_hourly,AutoGluon_NoStatModels,4h16c,0,timeseries,-0.806882,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['AutoETS', 'AutoARIMA', 'Theta', 'SeasonalNaive', 'Naive']}",2874.0,19.8,8.0,1,0.806882,0.0431956
m4_monthly,m4_monthly,AutoGluon_NoStatModels,4h16c,0,timeseries,-0.796862,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['AutoETS', 'AutoARIMA', 'Theta', 'SeasonalNaive', 'Naive']}",2858.7,736.5,8.0,1,0.796862,0.0856778
m4_quarterly,m4_quarterly,AutoGluon_NoStatModels,4h16c,0,timeseries,-1.15657,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['AutoETS', 'AutoARIMA', 'Theta', 'SeasonalNaive', 'Naive']}",1615.2,260.3,8.0,1,1.15657,0.0772048
m4_weekly,m4_weekly,AutoGluon_NoStatModels,4h16c,0,timeseries,-2.03686,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['AutoETS', 'AutoARIMA', 'Theta', 'SeasonalNaive', 'Naive']}",1167.0,5.5,8.0,1,2.03686,0.0422849
m4_yearly,m4_yearly,AutoGluon_NoStatModels,4h16c,0,timeseries,-3.02467,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['AutoETS', 'AutoARIMA', 'Theta', 'SeasonalNaive', 'Naive']}",1137.3,224.8,8.0,1,3.02467,0.10569
nn5_daily,nn5_daily,AutoGluon_NoStatModels,4h16c,0,timeseries,-0.769863,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['AutoETS', 'AutoARIMA', 'Theta', 'SeasonalNaive', 'Naive']}",2786.3,10.1,8.0,1,0.769863,0.146654
nn5_weekly,nn5_weekly,AutoGluon_NoStatModels,4h16c,0,timeseries,-0.857076,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['AutoETS', 'AutoARIMA', 'Theta', 'SeasonalNaive', 'Naive']}",946.9,1.1,8.0,1,0.857076,0.0792828
pedestrian_counts,pedestrian_counts,AutoGluon_NoStatModels,4h16c,0,timeseries,-0.309761,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['AutoETS', 'AutoARIMA', 'Theta', 'SeasonalNaive', 'Naive']}",3383.3,5.7,8.0,1,0.309761,0.250177
tourism_monthly,tourism_monthly,AutoGluon_NoStatModels,4h16c,0,timeseries,-1.46715,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['AutoETS', 'AutoARIMA', 'Theta', 'SeasonalNaive', 'Naive']}",1376.6,6.5,8.0,1,1.46715,0.0883677
tourism_quarterly,tourism_quarterly,AutoGluon_NoStatModels,4h16c,0,timeseries,-1.55329,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['AutoETS', 'AutoARIMA', 'Theta', 'SeasonalNaive', 'Naive']}",843.7,4.6,8.0,1,1.55329,0.0666266
tourism_yearly,tourism_yearly,AutoGluon_NoStatModels,4h16c,0,timeseries,-2.81352,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['AutoETS', 'AutoARIMA', 'Theta', 'SeasonalNaive', 'Naive']}",650.6,3.4,8.0,1,2.81352,0.107593
vehicle_trips,vehicle_trips,AutoGluon_NoStatModels,4h16c,0,timeseries,-1.1074,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['AutoETS', 'AutoARIMA', 'Theta', 'SeasonalNaive', 'Naive']}",776.8,2.5,8.0,1,1.1074,0.0881899
web_traffic_weekly,web_traffic_weekly,AutoGluon_NoStatModels,4h16c,0,timeseries,-0.936699,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['AutoETS', 'AutoARIMA', 'Theta', 'SeasonalNaive', 'Naive']}",3843.7,1941.9,8.0,1,0.936699,0.233767
car_parts,car_parts,AutoGluon_NoStatModels,4h16c,0,timeseries,-0.747309,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['AutoETS', 'AutoARIMA', 'Theta', 'SeasonalNaive', 'Naive']}",964.6,17.3,8.0,2,0.747309,0.969803
cif_2016,cif_2016,AutoGluon_NoStatModels,4h16c,0,timeseries,-1.28144,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['AutoETS', 'AutoARIMA', 'Theta', 'SeasonalNaive', 'Naive']}",908.3,0.9,8.0,2,1.28144,0.0417164
covid_deaths,covid_deaths,AutoGluon_NoStatModels,4h16c,0,timeseries,-5.00032,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['AutoETS', 'AutoARIMA', 'Theta', 'SeasonalNaive', 'Naive']}",1668.3,0.4,8.0,2,5.00032,0.0341213
electricity_hourly,electricity_hourly,AutoGluon_NoStatModels,4h16c,0,timeseries,-1.22071,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['AutoETS', 'AutoARIMA', 'Theta', 'SeasonalNaive', 'Naive']}",2775.1,37.1,8.0,2,1.22071,0.096963
electricity_weekly,electricity_weekly,AutoGluon_NoStatModels,4h16c,0,timeseries,-1.86371,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['AutoETS', 'AutoARIMA', 'Theta', 'SeasonalNaive', 'Naive']}",805.2,2.4,8.0,2,1.86371,0.0900841
fred_md,fred_md,AutoGluon_NoStatModels,4h16c,0,timeseries,-0.65566,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['AutoETS', 'AutoARIMA', 'Theta', 'SeasonalNaive', 'Naive']}",896.8,1.1,8.0,2,0.65566,0.0608166
hospital,hospital,AutoGluon_NoStatModels,4h16c,0,timeseries,-0.751334,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['AutoETS', 'AutoARIMA', 'Theta', 'SeasonalNaive', 'Naive']}",969.8,13.2,8.0,2,0.751334,0.0514297
kdd_cup_2018,kdd_cup_2018,AutoGluon_NoStatModels,4h16c,0,timeseries,-0.717039,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['AutoETS', 'AutoARIMA', 'Theta', 'SeasonalNaive', 'Naive']}",2947.5,12.3,8.0,2,0.717039,0.313508
m1_monthly,m1_monthly,AutoGluon_NoStatModels,4h16c,0,timeseries,-1.24816,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['AutoETS', 'AutoARIMA', 'Theta', 'SeasonalNaive', 'Naive']}",1221.5,14.7,8.0,2,1.24816,0.141541
m1_quarterly,m1_quarterly,AutoGluon_NoStatModels,4h16c,0,timeseries,-1.6567,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['AutoETS', 'AutoARIMA', 'Theta', 'SeasonalNaive', 'Naive']}",780.5,2.8,8.0,2,1.6567,0.0653878
m1_yearly,m1_yearly,AutoGluon_NoStatModels,4h16c,0,timeseries,-3.30864,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['AutoETS', 'AutoARIMA', 'Theta', 'SeasonalNaive', 'Naive']}",699.2,1.4,8.0,2,3.30864,0.12808
m3_monthly,m3_monthly,AutoGluon_NoStatModels,4h16c,0,timeseries,-0.87839,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['AutoETS', 'AutoARIMA', 'Theta', 'SeasonalNaive', 'Naive']}",1308.0,20.5,8.0,2,0.87839,0.0967219
m3_other,m3_other,AutoGluon_NoStatModels,4h16c,0,timeseries,-1.86982,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['AutoETS', 'AutoARIMA', 'Theta', 'SeasonalNaive', 'Naive']}",719.2,1.3,8.0,2,1.86982,0.031354
m3_quarterly,m3_quarterly,AutoGluon_NoStatModels,4h16c,0,timeseries,-1.06597,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['AutoETS', 'AutoARIMA', 'Theta', 'SeasonalNaive', 'Naive']}",852.6,8.5,8.0,2,1.06597,0.0660236
m3_yearly,m3_yearly,AutoGluon_NoStatModels,4h16c,0,timeseries,-2.51873,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['AutoETS', 'AutoARIMA', 'Theta', 'SeasonalNaive', 'Naive']}",745.6,5.0,8.0,2,2.51873,0.114143
m4_daily,m4_daily,AutoGluon_NoStatModels,4h16c,0,timeseries,-1.13689,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['AutoETS', 'AutoARIMA', 'Theta', 'SeasonalNaive', 'Naive']}",2025.3,9.6,8.0,2,1.13689,0.0220006
m4_hourly,m4_hourly,AutoGluon_NoStatModels,4h16c,0,timeseries,-0.806779,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['AutoETS', 'AutoARIMA', 'Theta', 'SeasonalNaive', 'Naive']}",2713.2,19.1,8.0,2,0.806779,0.0431994
m4_quarterly,m4_quarterly,AutoGluon_NoStatModels,4h16c,0,timeseries,-1.15647,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['AutoETS', 'AutoARIMA', 'Theta', 'SeasonalNaive', 'Naive']}",1670.6,264.1,8.0,2,1.15647,0.0772054
nn5_daily,nn5_daily,AutoGluon_NoStatModels,4h16c,0,timeseries,-0.769762,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['AutoETS', 'AutoARIMA', 'Theta', 'SeasonalNaive', 'Naive']}",2551.5,8.9,8.0,2,0.769762,0.146644
nn5_weekly,nn5_weekly,AutoGluon_NoStatModels,4h16c,0,timeseries,-0.857076,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['AutoETS', 'AutoARIMA', 'Theta', 'SeasonalNaive', 'Naive']}",788.5,0.9,8.0,2,0.857076,0.0792828
pedestrian_counts,pedestrian_counts,AutoGluon_NoStatModels,4h16c,0,timeseries,-0.309698,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['AutoETS', 'AutoARIMA', 'Theta', 'SeasonalNaive', 'Naive']}",3478.2,6.3,8.0,2,0.309698,0.25054
tourism_monthly,tourism_monthly,AutoGluon_NoStatModels,4h16c,0,timeseries,-1.46685,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['AutoETS', 'AutoARIMA', 'Theta', 'SeasonalNaive', 'Naive']}",1396.1,6.4,8.0,2,1.46685,0.0882437
tourism_quarterly,tourism_quarterly,AutoGluon_NoStatModels,4h16c,0,timeseries,-1.55588,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['AutoETS', 'AutoARIMA', 'Theta', 'SeasonalNaive', 'Naive']}",776.6,4.3,8.0,2,1.55588,0.0670461
tourism_yearly,tourism_yearly,AutoGluon_NoStatModels,4h16c,0,timeseries,-2.81577,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['AutoETS', 'AutoARIMA', 'Theta', 'SeasonalNaive', 'Naive']}",678.1,3.6,8.0,2,2.81577,0.108108
vehicle_trips,vehicle_trips,AutoGluon_NoStatModels,4h16c,0,timeseries,-1.1074,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['AutoETS', 'AutoARIMA', 'Theta', 'SeasonalNaive', 'Naive']}",904.9,2.7,8.0,2,1.1074,0.0881899
web_traffic_weekly,web_traffic_weekly,AutoGluon_NoStatModels,4h16c,0,timeseries,-0.936803,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['AutoETS', 'AutoARIMA', 'Theta', 'SeasonalNaive', 'Naive']}",3724.8,1996.1,8.0,2,0.936803,0.233311
car_parts,car_parts,AutoGluon_NoStatModels,4h16c,0,timeseries,-0.747309,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['AutoETS', 'AutoARIMA', 'Theta', 'SeasonalNaive', 'Naive']}",1007.1,18.7,8.0,3,0.747309,0.969803
cif_2016,cif_2016,AutoGluon_NoStatModels,4h16c,0,timeseries,-1.28144,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['AutoETS', 'AutoARIMA', 'Theta', 'SeasonalNaive', 'Naive']}",846.7,0.8,8.0,3,1.28144,0.0417164
covid_deaths,covid_deaths,AutoGluon_NoStatModels,4h16c,0,timeseries,-5.00032,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['AutoETS', 'AutoARIMA', 'Theta', 'SeasonalNaive', 'Naive']}",1756.4,0.4,8.0,3,5.00032,0.0341213
electricity_hourly,electricity_hourly,AutoGluon_NoStatModels,4h16c,0,timeseries,-1.22074,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['AutoETS', 'AutoARIMA', 'Theta', 'SeasonalNaive', 'Naive']}",3195.7,45.6,8.0,3,1.22074,0.097006
electricity_weekly,electricity_weekly,AutoGluon_NoStatModels,4h16c,0,timeseries,-1.86371,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['AutoETS', 'AutoARIMA', 'Theta', 'SeasonalNaive', 'Naive']}",816.2,2.3,8.0,3,1.86371,0.0900841
fred_md,fred_md,AutoGluon_NoStatModels,4h16c,0,timeseries,-0.65566,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['AutoETS', 'AutoARIMA', 'Theta', 'SeasonalNaive', 'Naive']}",921.5,1.2,8.0,3,0.65566,0.0608166
hospital,hospital,AutoGluon_NoStatModels,4h16c,0,timeseries,-0.751602,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['AutoETS', 'AutoARIMA', 'Theta', 'SeasonalNaive', 'Naive']}",872.7,12.4,8.0,3,0.751602,0.0514377
kdd_cup_2018,kdd_cup_2018,AutoGluon_NoStatModels,4h16c,0,timeseries,-0.717213,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['AutoETS', 'AutoARIMA', 'Theta', 'SeasonalNaive', 'Naive']}",3022.7,14.4,8.0,3,0.717213,0.313756
m1_monthly,m1_monthly,AutoGluon_NoStatModels,4h16c,0,timeseries,-1.24708,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['AutoETS', 'AutoARIMA', 'Theta', 'SeasonalNaive', 'Naive']}",1143.8,13.3,8.0,3,1.24708,0.142138
m1_quarterly,m1_quarterly,AutoGluon_NoStatModels,4h16c,0,timeseries,-1.64773,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['AutoETS', 'AutoARIMA', 'Theta', 'SeasonalNaive', 'Naive']}",796.7,2.8,8.0,3,1.64773,0.0653103
m1_yearly,m1_yearly,AutoGluon_NoStatModels,4h16c,0,timeseries,-3.3139,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['AutoETS', 'AutoARIMA', 'Theta', 'SeasonalNaive', 'Naive']}",669.3,1.3,8.0,3,3.3139,0.128367
m3_monthly,m3_monthly,AutoGluon_NoStatModels,4h16c,0,timeseries,-0.879858,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['AutoETS', 'AutoARIMA', 'Theta', 'SeasonalNaive', 'Naive']}",1258.7,19.9,8.0,3,0.879858,0.0967545
m3_quarterly,m3_quarterly,AutoGluon_NoStatModels,4h16c,0,timeseries,-1.06413,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['AutoETS', 'AutoARIMA', 'Theta', 'SeasonalNaive', 'Naive']}",885.4,9.1,8.0,3,1.06413,0.0660308
m3_yearly,m3_yearly,AutoGluon_NoStatModels,4h16c,0,timeseries,-2.51681,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['AutoETS', 'AutoARIMA', 'Theta', 'SeasonalNaive', 'Naive']}",718.2,4.9,8.0,3,2.51681,0.114257
m4_daily,m4_daily,AutoGluon_NoStatModels,4h16c,0,timeseries,-1.13689,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['AutoETS', 'AutoARIMA', 'Theta', 'SeasonalNaive', 'Naive']}",1994.0,10.1,8.0,3,1.13689,0.0220006
m4_monthly,m4_monthly,AutoGluon_NoStatModels,4h16c,0,timeseries,-0.796893,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['AutoETS', 'AutoARIMA', 'Theta', 'SeasonalNaive', 'Naive']}",2871.0,730.4,8.0,3,0.796893,0.0856521
m4_quarterly,m4_quarterly,AutoGluon_NoStatModels,4h16c,0,timeseries,-1.15657,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['AutoETS', 'AutoARIMA', 'Theta', 'SeasonalNaive', 'Naive']}",1619.1,256.5,8.0,3,1.15657,0.0772061
nn5_daily,nn5_daily,AutoGluon_NoStatModels,4h16c,0,timeseries,-0.769972,neg_mase,aws,0.8.2,"{'presets': 'best_quality', 'excluded_model_types': ['AutoETS', 'AutoARIMA', 'Theta', 'SeasonalNaive', 'Naive']}",2725.1,9.8,8.0,3,0.769972,0.14667
